bldg_id,geometry,centroid,closest
814516,"MULTIPOLYGON (((-87.62840578111873 41.88309327769116, -87.62808264417987 41.88309129368132, -87.6280749126487 41.88295952261088, -87.62830993592847 41.88295959360129, -87.62831727993472 41.88295963868788, -87.62831672185358 41.88301040372892, -87.62840671616551 41.88300821194606, -87.62840578111873 41.88309327769116)))",POINT (-87.62822943979276 41.88303033487401),POINT (-87.627686 41.883148)
814742,"MULTIPOLYGON (((-87.62629778819226 41.8791066558118, -87.62629531124301 41.87899824295569, -87.62683146596522 41.87899468205123, -87.62683948171826 41.87910038472879, -87.62629778819226 41.8791066558118)))",POINT (-87.62656490116187 41.87905009540708),POINT (-87.626526 41.878914)
370223,"MULTIPOLYGON (((-87.62778273935824 41.86895933541914, -87.62778676761307 41.8690938283202, -87.62767660116261 41.86909589570694, -87.62767257313868 41.86896140280383, -87.62778273935824 41.86895933541914)))",POINT (-87.627729670319 41.86902761558601),POINT (-87.62756299999999 41.868717)
352480,"MULTIPOLYGON (((-87.62708309660985 41.8863219826226, -87.62708787968056 41.88672129891781, -87.62647820087686 41.88672578049643, -87.62647157038161 41.88632782493026, -87.62708309660985 41.8863219826226)))",POINT (-87.62678035710817 41.88652411873434),POINT (-87.626587 41.886547)
358005,"MULTIPOLYGON (((-87.63597786172387 41.88006458490016, -87.63598573064569 41.88052292130429, -87.63541279958881 41.88053041780058, -87.63540309884006 41.88007207023117, -87.63597786172387 41.88006458490016)))",POINT (-87.63569486670468 41.88029737672543),POINT (-87.635651 41.880562)
356148,"MULTIPOLYGON (((-87.62952751027622 41.8822700247624, -87.62952960318913 41.8820793127748, -87.63071206268262 41.8820783208114, -87.63071449126767 41.88252701922892, -87.62981106384318 41.88253246518733, -87.62981392352808 41.88227177973112, -87.62980474361576 41.8822717234932, -87.62952751027622 41.8822700247624)))",POINT (-87.63019224353458 41.88228909833452),POINT (-87.629974 41.88229000000001)
868400,"MULTIPOLYGON (((-87.6321865604219 41.881497320713, -87.63198454167602 41.88150185002432, -87.63198372817696 41.8814755003289, -87.63194699396185 41.88147664809959, -87.63194678389421 41.88149585651349, -87.63191922947249 41.88149706034106, -87.63192218113673 41.88156294018663, -87.63177343811967 41.88156477584346, -87.63177101190897 41.88145087496222, -87.63166816814379 41.88145299087665, -87.63167238510262 41.88157101906468, -87.63150343145533 41.8815741030051, -87.63149478797006 41.88135725503155, -87.63218163093826 41.88134361303826, -87.6321865604219 41.881497320713)))",POINT (-87.63182310348891 41.88144249386404),POINT (-87.632233 41.881424)
357386,"MULTIPOLYGON (((-87.63274052623834 41.88127704583551, -87.6327276672628 41.88077339885441, -87.6328709155962 41.88077015632233, -87.6333080192617 41.88075910038869, -87.63331835502123 41.88098967978637, -87.63333007754433 41.88126143126646, -87.63286541614559 41.88127369131259, -87.63274052623834 41.88127704583551)))",POINT (-87.63302656192728 41.88101846502995),POINT (-87.63336200000001 41.881416)
368762,"MULTIPOLYGON (((-87.62938923135005 41.86994202962035, -87.62939272108237 41.87012591560394, -87.62926783769977 41.87013063855284, -87.62926487407159 41.87006613056483, -87.6291546909208 41.87006957138823, -87.62915455539395 41.87008191967153, -87.628985647005 41.87008362811307, -87.62898576750221 41.87007265186165, -87.62888295698995 41.87007339339346, -87.62888414485678 41.87013240200304, -87.62890615740935 41.87013390914916, -87.6289084729323 41.87025741449178, -87.62888644527297 41.87025727937717, -87.62888576737531 41.87031902078783, -87.6289940852014 41.87031831303074, -87.62899246043118 41.87029909333346, -87.62916318996848 41.87029876817306, -87.6291630393837 41.87031248848732, -87.62927501342315 41.87031317500716, -87.62927570600215 41.87025006155982, -87.6293950525955 41.87024804891259, -87.62939918964909 41.87037293753321, -87.62924862185645 41.87037613090119, -87.62924647002315 41.87040493230723, -87.62916016470319 41.8704071473994, -87.62916215093135 41.87039343834073, -87.62900607615614 41.87039659762407, -87.62900594059913 41.87040894590626, -87.62891781468903 41.87040977752698, -87.62891819128316 41.87037547674367, -87.62876390698473 41.8703827630513, -87.62876461513517 41.87031827758034, -87.62878112082826 41.87031975096564, -87.62877996318838 41.87025799829497, -87.62875795059658 41.87025649112439, -87.62875745593105 41.87013436907405, -87.62877397664343 41.87013447042872, -87.62877465464427 41.87007272901756, -87.62875629831485 41.87007261640136, -87.62875763927853 41.86995050560888, -87.62887698532337 41.86994849349581, -87.62887812799075 41.87001161820091, -87.62890934878571 41.87001043758196, -87.62890966512421 41.86998162492203, -87.62899231367885 41.8699780154663, -87.62899399868994 41.86999174703879, -87.62915741500315 41.86998863278571, -87.62915756558742 41.8699749124707, -87.62923649769127 41.86997539642287, -87.6292398075919 41.87000834768752, -87.62926922286081 41.87000441165358, -87.62926616889884 41.86994813585349, -87.62938923135005 41.86994202962035)))",POINT (-87.62905345239224 41.87017341942266),POINT (-87.62872299999999 41.870407)
353740,"MULTIPOLYGON (((-87.63399755253438 41.88504431882907, -87.63399999771231 41.88515684759408, -87.63397245671182 41.88515667987262, -87.63396999661882 41.88504552313668, -87.63399755253438 41.88504431882907)))",POINT (-87.63398502870572 41.88510082660949),POINT (-87.63342299999999 41.884811)
371481,"MULTIPOLYGON (((-87.62785921350905 41.8670127608875, -87.62786226613214 41.86706903674311, -87.62764929745914 41.86707184469429, -87.62764941817221 41.86706086844026, -87.62763656934784 41.86706078948792, -87.62763523175258 41.86701550116089, -87.62785921350905 41.8670127608875)))",POINT (-87.62774951015679 41.86704208871129),POINT (-87.627533 41.867016)
843505,"MULTIPOLYGON (((-87.62635840623174 41.88216878030603, -87.62627793593445 41.88217322451811, -87.62627967510822 41.8824484826642, -87.62622604616051 41.88244979900661, -87.6262043928556 41.88178254050867, -87.62612175618463 41.88178367818242, -87.62615337492598 41.88274600402502, -87.62611999613688 41.8827425053824, -87.62611221502165 41.88244909804595, -87.62607880007521 41.88244889225867, -87.62605009402793 41.88202171145862, -87.62607221649854 41.88201361498181, -87.62606056203515 41.88187166590262, -87.62604477269724 41.88187156865767, -87.62603943121754 41.88175655202497, -87.62605742368658 41.88175666283941, -87.6260556805093 41.88171493962633, -87.6260891132295 41.88171349898411, -87.62608836257624 41.88158177074721, -87.62611516761046 41.8815819358251, -87.62612427101365 41.88175542797788, -87.6261955246576 41.88175422021008, -87.62619802681549 41.88152728680678, -87.62624060292906 41.8815291955119, -87.62624957657552 41.88171448709821, -87.62626316271731 41.88171457074975, -87.62626273917382 41.88175298752895, -87.62627375497109 41.88175305535344, -87.62627709640026 41.88184967324124, -87.62627050506367 41.88184798611343, -87.62626488558583 41.88195799561225, -87.62629569173515 41.88199495812356, -87.62635576645783 41.88200850033575, -87.62635840623174 41.88216878030603)))",POINT (-87.62617978821089 41.88206426962437),POINT (-87.62655600000002 41.882305)
814829,"MULTIPOLYGON (((-87.62510009469617 41.87666787583188, -87.6250997462749 41.87669943249185, -87.62513649299318 41.87669691486172, -87.62513921031568 41.87678337531145, -87.6251594043745 41.87678349984117, -87.62516360916364 41.87690152826931, -87.62454651364766 41.87692104734839, -87.6245344650327 41.87668222374437, -87.62510009469617 41.87666787583188)))",POINT (-87.624842184908 41.87679467621059),POINT (-87.625336 41.876373)
364517,"MULTIPOLYGON (((-87.62816801191926 41.8741579331338, -87.62817754420691 41.87445985867605, -87.62777540754604 41.87446699362079, -87.62776771290062 41.87416507933851, -87.62816801191926 41.8741579331338)))",POINT (-87.62797217729478 41.87431258126388),POINT (-87.62762499999999 41.874664)
358763,"MULTIPOLYGON (((-87.62914138217216 41.87830634319006, -87.62917077552333 41.87930817230133, -87.62875392134113 41.87931522037656, -87.62872453450085 41.87831339120967, -87.62914138217216 41.87830634319006)))",POINT (-87.6289476534245 41.87881078307304),POINT (-87.628784 41.878899)
358416,"MULTIPOLYGON (((-87.63769556326051 41.87946440846415, -87.6377063368985 41.87982534176531, -87.63722153610536 41.87983338110039, -87.63721076519549 41.87947244777489, -87.63769556326051 41.87946440846415)))",POINT (-87.63745855037236 41.87964889494537),POINT (-87.637939 41.87968400000001)
355584,"MULTIPOLYGON (((-87.63172535646939 41.88260317774078, -87.63173635741573 41.88260461707164, -87.6317472833141 41.88261291654762, -87.63175083522313 41.8826239152148, -87.631750760175 41.88263077536097, -87.63175219090921 41.88266783136675, -87.63176607805958 41.88307680822691, -87.63176233099894 41.88308364593954, -87.63175674793082 41.88309047243542, -87.63174753787762 41.88309316041016, -87.63174017884057 41.88309448757195, -87.6317309837964 41.88309580351621, -87.63109012733933 41.88310011915502, -87.63108096233015 41.88309869098929, -87.63107181234577 41.88309589079391, -87.63106269241139 41.88309034653997, -87.63105546858378 41.8830793253975, -87.63105191677016 41.88306832671039, -87.6310520670182 41.88305460642115, -87.63104208178463 41.88262507152849, -87.6310476799118 41.88261687303805, -87.63106063703233 41.88260734742911, -87.6310754000932 41.88260057710419, -87.63109008803221 41.88260066692258, -87.63110110398652 41.88260073428513, -87.63172535646939 41.88260317774078)))",POINT (-87.63140224699497 41.88285023292121),POINT (-87.63110400000002 41.883129)
814361,"MULTIPOLYGON (((-87.63508382546593 41.88561898670149, -87.6350840361461 41.88543100749389, -87.63525114884608 41.88542927923161, -87.63525092371955 41.88561863047284, -87.63508382546593 41.88561898670149)))",POINT (-87.63516758481023 41.88552447413327),POINT (-87.635712 41.885651)
814820,"MULTIPOLYGON (((-87.62861769321157 41.87751004429297, -87.62837527111381 41.87751678915502, -87.62826692605081 41.87751886826375, -87.62826409892345 41.87744201207263, -87.62861483551607 41.87743593216626, -87.62861769321157 41.87751004429297)))",POINT (-87.62843974241835 41.87747690315693),POINT (-87.628784 41.877193)
355637,"MULTIPOLYGON (((-87.63783894162376 41.88198860846231, -87.63787348299529 41.88202037643798, -87.6378370785299 41.88249902627225, -87.63773920726094 41.88305825889844, -87.6377003534398 41.88308546596875, -87.63722840984313 41.8830908389309, -87.63718831552013 41.88306315346808, -87.63717198506845 41.88304521689948, -87.63711688994907 41.88304625501563, -87.63708734173436 41.88204717169613, -87.63711304543891 41.88204732752983, -87.63711291138739 41.8820596758083, -87.63714964586656 41.88205852638705, -87.63715188397782 41.88202149268143, -87.63718519966008 41.88199699646182, -87.63783894162376 41.88198860846231)))",POINT (-87.63746436681066 41.88251847543057),POINT (-87.637939 41.88224)
834528,"MULTIPOLYGON (((-87.62515037109098 41.87560616325868, -87.62451321563361 41.87561458149978, -87.62448848280066 41.8746133990389, -87.62464375951541 41.87461435735715, -87.62464912625175 41.87467618959002, -87.62512102437699 41.87467759349342, -87.62514277962282 41.87529601677998, -87.62515037109098 41.87560616325868)))",POINT (-87.62481459383957 41.87513631247142),POINT (-87.625336 41.875526)
814395,"MULTIPOLYGON (((-87.6290705692052 41.8850896754887, -87.6285931325871 41.88509223500589, -87.62858877388591 41.88482052844194, -87.62858393269718 41.88459272675601, -87.62905584238186 41.88459150549609, -87.62906112222849 41.88477951836531, -87.6290705692052 41.8850896754887)))",POINT (-87.62882586882806 41.88484203394902),POINT (-87.628845 41.884846)
814640,"MULTIPOLYGON (((-87.6301846488916 41.88061241152803, -87.6300579543266 41.88061300784295, -87.63004650106105 41.88015053278871, -87.63008139862015 41.88014937437738, -87.63008175967663 41.88011644567322, -87.63016809308537 41.88011285796246, -87.6301846488916 41.88061241152803)))",POINT (-87.63011519629497 41.88036987261632),POINT (-87.62994399999999 41.880581)
369406,"MULTIPOLYGON (((-87.6277944519898 41.86973054102943, -87.62780030083465 41.86986641722081, -87.62769196868416 41.86986849588882, -87.62768612006869 41.86973261969374, -87.6277944519898 41.86973054102943)))",POINT (-87.62774321039541 41.86979951848217),POINT (-87.62756299999999 41.869568)
814451,"MULTIPOLYGON (((-87.63284638544953 41.88436084730704, -87.63283169710186 41.88436075771024, -87.63262786630109 41.88436225841895, -87.63262591915542 41.88386828311901, -87.6328315844152 41.88386679360129, -87.63284638544953 41.88436084730704)))",POINT (-87.63273298020304 41.88411699302846),POINT (-87.63226299999999 41.883968)
814583,"MULTIPOLYGON (((-87.62488773759929 41.88176536955626, -87.6246600626601 41.881765336915, -87.62466068274591 41.88154305715089, -87.62474148012681 41.88154218360336, -87.6252244132742 41.88153830183089, -87.62527949206427 41.88153864143931, -87.62527894986155 41.88175406108579, -87.62508611284602 41.88175836044478, -87.62508641588063 41.88173091989524, -87.62488808618676 41.88173381292566, -87.62488773759929 41.88176536955626)))",POINT (-87.62496707303669 41.88164662367889),POINT (-87.62539699999998 41.881466)
356153,"MULTIPOLYGON (((-87.63307166887749 41.88205843038337, -87.63308103846468 41.88254559048991, -87.6328514945661 41.88254830693197, -87.63250808919258 41.88255307235146, -87.63249688798041 41.88206590102738, -87.6328568145438 41.8820612364117, -87.63307166887749 41.88205843038337)))",POINT (-87.63278940773912 41.88230555237104),POINT (-87.63226299999999 41.882275)
814379,"MULTIPOLYGON (((-87.63406915064678 41.88538229644095, -87.6340680177636 41.88531779988556, -87.63409923097656 41.885317989944, -87.63419288557603 41.88531718803915, -87.63419770568999 41.88538033492124, -87.63406915064678 41.88538229644095)))",POINT (-87.63413176126274 41.88534964902902),POINT (-87.634552 41.885662)
814856,"MULTIPOLYGON (((-87.63353090092725 41.87648629896277, -87.63317103562595 41.87648822187199, -87.63316887657005 41.87634962434184, -87.63352692024768 41.87634631821531, -87.63353090092725 41.87648629896277)))",POINT (-87.63334973447149 41.87641767157427),POINT (-87.63333100000001 41.876328)
851793,"MULTIPOLYGON (((-87.63010257190044 41.87383060683759, -87.62973682610462 41.87383440397062, -87.62972554713302 41.87349020642384, -87.63009236533249 41.87348888571187, -87.63010257190044 41.87383060683759)))",POINT (-87.62991410416593 41.87366094967307),POINT (-87.62988299999998 41.873798)
359044,"MULTIPOLYGON (((-87.63937537176363 41.87846057334684, -87.63939069755274 41.87891072200832, -87.63903810272761 41.87891819570473, -87.63904299575312 41.87914462541933, -87.63884839072276 41.87914344872885, -87.63884897634266 41.87891979638269, -87.63859187743805 41.87892510192649, -87.63857655725472 41.87847495320185, -87.63937537176363 41.87846057334684)))",POINT (-87.63897961107142 41.87872925282503),POINT (-87.639038 41.878841)
814522,"MULTIPOLYGON (((-87.63346249980704 41.88275510616402, -87.63369567152796 41.88275652696665, -87.63370666243921 41.883095507795, -87.6334054823382 41.88310053313355, -87.6333999652053 41.88293310075814, -87.63343484925882 41.882933313369, -87.63343312384339 41.88275492713169, -87.63346249980704 41.88275510616402)))",POINT (-87.6335591491754 41.88293256308081),POINT (-87.633392 41.883114)
356929,"MULTIPOLYGON (((-87.63286468187592 41.88134092077656, -87.63288120548913 41.88134102156221, -87.63288245704095 41.8813945419253, -87.63292284812954 41.88139478828003, -87.63292402479702 41.88145516879175, -87.63295892302631 41.88145400951123, -87.63296144124618 41.88155967820432, -87.63299265262276 41.88155986854972, -87.63299376942685 41.88162573717887, -87.63296622994862 41.88162556922754, -87.63297052421942 41.88173673723362, -87.6329338048518 41.88173651328913, -87.63293683248541 41.88179553296499, -87.63290378502448 41.88179533140556, -87.63290688755491 41.88184749093263, -87.63285913730981 41.88184857180517, -87.63250288388333 41.88185325884631, -87.6324900567069 41.88134686784275, -87.63286468187592 41.88134092077656)))",POINT (-87.63272204494929 41.88159788034888),POINT (-87.632233 41.881424)
